dep,nom,cp,nb_hab_2010,nb_hab_1999,nb_hab_2012,dens,surf,long,lat,alt_min,alt_max
72,Guécélard,72230,2755,2593,2700,226,12.18,0.133333,47.8833,36,70
72,Vaas,72500,1570,1546,1600,52,30.14,0.316667,47.6667,38,119
72,Juillé,72170,472,458,500,82,5.72,0.116667,48.25,61,95
72,Souligné-Flacé,72210,718,663,700,43,16.49,0.016667,47.9833,43,123
72,Tassé,72430,302,284,300,28,10.77,-0.13678,47.8894,32,87
72,Saint-Rémy-du-Val,72600,561,514,600,33,16.54,0.254722,48.3498,98,210
72,Courcebœufs,72290,602,434,600,35,16.83,0.283333,48.1333,59,103
72,Chérancé,72170,383,387,400,36,10.38,0.183333,48.2833,72,126
72,Saint-Symphorien,72240,561,500,600,24,22.49,-0.115,48.0723,83,188
72,Saint-Aubin-de-Locquenay,72130,705,662,700,40,17.31,0.016667,48.2667,65,196
72,Louailles,72300,769,484,800,73,10.49,-0.25,47.8,36,52
72,Vouvray-sur-Huisne,72160,155,89,100,46,3.34,0.55,48.0833,69,112
72,Courtillers,72300,906,627,900,125,7.24,-0.3,47.8,34,55
72,La Quinte,72550,832,635,800,94,8.81,0.033333,48.05,82,145
72,Malicorne-sur-Sarthe,72270,1970,1684,2000,130,15.13,-0.083333,47.8167,28,70
72,Rouillon,72700,2201,2102,2200,240,9.15,0.133333,48,52,127
72,Louzes,72670,103,118,100,12,8.24,0.3,48.4333,160,339
72,Viré-en-Champagne,72350,231,164,200,20,11.48,-0.3,47.9833,52,103
72,Parennes,72140,556,416,500,38,14.5,-0.183333,48.1167,103,188
72,Sainte-Osmane,72120,194,154,200,16,11.88,0.616667,47.8833,94,165
72,Blèves,72670,95,96,100,46,2.04,0.35,48.45,141,170
72,Avoise,72430,539,495,500,21,24.56,-0.2,47.8667,22,70
72,Saint-Christophe-en-Champagne,72540,197,190,200,25,7.81,-0.137778,47.9673,64,109
72,Pruillé-l'Éguillé,72150,787,546,700,37,21.18,0.433333,47.8333,88,167
72,Écorpain,72120,318,301,300,14,21.26,0.666667,47.9333,128,181
72,Chahaignes,72340,766,753,800,33,22.83,0.516667,47.7333,47,144
72,Saint-Michel-de-Chavaignes,72440,802,741,800,43,18.37,0.566667,48.0167,78,158
72,Vouvray-sur-Loir,72500,796,857,800,98,8.05,0.466667,47.7,45,122
72,Fontenay-sur-Vègre,72350,336,295,300,29,11.46,-0.216667,47.9,37,74
72,Saint-Germain-d'Arcé,72500,382,346,400,13,29.19,0.3,47.6167,36,108
72,Sainte-Sabine-sur-Longève,72380,676,562,600,57,11.82,0.1,48.1333,67,167
72,La Suze-sur-Sarthe,72210,4192,3598,4000,195,21.4,0.033333,47.9,32,76
72,Meurcé,72170,303,259,300,49,6.16,0.2,48.2333,59,82
72,Crosmières,72200,969,701,900,47,20.45,-0.15,47.75,28,97
72,Courcival,72110,86,80,100,9,8.94,0.4,48.2333,62,93
72,Saint-Pierre-de-Chevillé,72500,360,343,400,31,11.51,0.433333,47.65,62,126
72,Saint-Maixent,72320,784,668,800,34,22.48,0.666667,48.0833,75,197
72,Saosnes,72600,203,189,200,18,11.25,0.283333,48.3333,104,171
72,Ballon,72290,1262,1382,1300,94,13.41,0.233333,48.1667,53,106
72,Jauzé,72110,94,82,100,16,5.68,0.383333,48.2167,66,98
72,Sainte-Jamme-sur-Sarthe,72380,2077,1670,2100,246,8.43,0.183333,48.15,49,101
72,Grandchamp,72610,166,146,200,30,5.38,0.183333,48.3,81,146
72,Saint-Pierre-des-Bois,72430,212,151,200,28,7.54,-0.133333,47.95,47,102
72,Parigné-l'Évêque,72250,4794,4500,4700,75,63.4,0.366667,47.9333,55,151
72,Sougé-le-Ganelon,72130,900,810,1000,49,18.11,-0.033333,48.3167,77,198
72,Vernie,72170,348,285,300,35,9.9,0.033333,48.1833,65,157
72,Chenu,72500,426,462,400,13,30.56,0.35,47.6167,47,133
72,Dehault,72400,282,213,300,31,8.94,0.566667,48.2167,94,164
72,Courgenard,72320,476,458,500,42,11.32,0.733333,48.15,109,244
72,Notre-Dame-du-Pé,72300,588,313,600,75,7.75,-0.316667,47.7333,22,70
72,Lavaré,72390,841,735,800,36,22.88,0.65,48.05,86,199
72,Montmirail,72320,404,462,400,32,12.53,0.8,48.1,122,227
72,Saint-Gervais-en-Belin,72220,2049,1762,1900,215,9.53,0.216667,47.8833,40,64
72,Coulans-sur-Gée,72550,1555,1094,1500,56,27.48,0.016667,48.0167,63,132
72,Chemiré-en-Charnie,72540,211,203,200,18,11.47,-0.2,48.05,82,179
72,Le Breil-sur-Mérize,72370,1475,1113,1400,80,18.35,0.483333,48.0167,86,157
72,Duneau,72160,1023,764,1000,79,12.82,0.516667,48.0667,62,133
72,Teillé,72290,523,479,500,45,11.54,0.183333,48.1833,52,103
72,Piacé,72170,361,337,400,35,10.12,0.116667,48.25,62,114
72,La Chartre-sur-le-Loir,72340,1461,1546,1500,176,8.3,0.583333,47.7333,51,132
72,Asnières-sur-Vègre,72430,406,375,400,32,12.64,-0.233333,47.8833,30,75
72,Coulongé,72800,572,542,600,38,15.05,0.2,47.7,47,107
72,Yvré-le-Pôlin,72330,1872,1665,1900,85,21.84,0.15,47.8167,41,112
72,Souligné-sous-Ballon,72290,1160,1005,1200,90,12.76,0.233333,48.1333,51,103
72,Château-l'Hermitage,72510,251,119,200,26,9.39,0.181667,47.8037,51,112
72,Moncé-en-Belin,72230,3425,2461,3300,195,17.49,0.2,47.9,40,81
72,Verneil-le-Chétif,72360,622,520,700,41,14.81,0.3,47.7333,63,136
72,Connerré,72160,2926,2595,2900,176,16.6,0.5,48.05,60,145
72,Saint-Calais,72120,3419,3772,3600,150,22.76,0.75,47.9167,87,163
72,Marigné-Laillé,72220,1539,1415,1500,47,32.73,0.333333,47.8167,90,177
72,Marolles-lès-Saint-Calais,72120,275,248,300,22,12.15,0.783333,47.9167,77,157
72,La Fontaine-Saint-Martin,72330,614,465,600,44,13.72,0.05,47.7833,49,100
72,Avesnes-en-Saosnois,72260,103,116,100,18,5.68,0.371111,48.2634,63,111
72,Coulaines,72190,7447,7539,7400,1894,3.93,0.2,48.0167,43,112
72,Lucé-sous-Ballon,72290,109,85,100,16,6.78,0.216667,48.2,55,68
72,Sarcé,72360,292,284,300,26,10.99,0.216667,47.7167,52,109
72,Longnes,72540,360,261,400,56,6.4,-0.083333,48.0167,63,111
72,Surfonds,72370,328,183,300,67,4.85,0.466667,47.9833,79,144
72,La Chapelle-Saint-Aubin,72650,2138,2094,2200,360,5.93,0.166667,48.05,42,128
72,Loué,72540,2139,2045,2100,134,15.85,-0.15,48,58,118
72,Montbizot,72380,1706,1162,1600,149,11.38,0.2,48.15,49,91
72,Congé-sur-Orne,72290,327,291,300,29,11.24,0.25,48.2,53,73
72,Cré,72200,803,660,800,46,17.19,-0.15,47.6833,22,72
72,Bérus,72610,432,367,400,64,6.73,0.05,48.3833,141,196
72,Saint-Aubin-des-Coudrais,72400,952,884,1000,54,17.42,0.583333,48.1667,81,166
72,Rouessé-Fontaine,72610,267,221,200,21,12.48,0.15,48.3167,82,147
72,Brûlon,72350,1540,1340,1500,94,16.27,-0.233333,47.9667,47,128
72,Moulins-le-Carbonnel,72130,730,669,700,44,16.31,-0.016667,48.3667,118,223
72,La Chapelle-Gaugain,72310,324,331,300,30,10.66,0.680556,47.7989,67,154
72,Saint-Germain-sur-Sarthe,72130,551,434,500,37,14.76,0.1,48.2833,62,103
72,Vezot,72600,64,69,100,10,6.35,0.3,48.35,124,214
72,Voivres-lès-le-Mans,72210,1277,846,1200,111,11.44,0.066667,47.9333,37,74
72,Aigne,72650,1546,1349,1500,122,12.59,0.116667,48.0667,53,125
72,Roézé-sur-Sarthe,72210,2815,2324,2600,106,26.46,0.066667,47.9,33,74
72,Lavenay,72310,366,357,400,47,7.7,0.7,47.7833,56,150
72,Rouperroux-le-Coquet,72110,324,277,300,26,12.07,0.433333,48.2167,72,133
72,Oizé,72330,1202,746,1100,71,16.91,0.1,47.8167,57,106
72,Dissay-sous-Courcillon,72500,1009,900,1000,28,34.92,0.466667,47.6667,43,132
72,Maisoncelles,72440,193,204,200,17,11.1,0.566667,47.9333,129,171
72,Fercé-sur-Sarthe,72430,639,490,600,52,12.11,-0.033333,47.9,32,81
72,Lavernat,72500,635,438,600,28,22.64,0.333333,47.7167,65,158
72,Le Luart,72390,1381,995,1300,112,12.23,0.583333,48.0667,77,134
72,Luché-Pringé,72800,1665,1529,1600,33,49.39,0.083333,47.7,28,109
72,Saint-Vincent-des-Prés,72600,502,406,500,47,10.51,0.383333,48.3,69,118
72,Douillet,72130,316,279,300,16,18.99,-0.0425,48.2731,72,164
72,Montreuil-le-Henri,72150,256,231,300,17,14.39,0.566667,47.8667,86,159
72,Flée,72500,558,548,600,31,17.54,0.45,47.7333,47,145
72,Pruillé-le-Chétif,72700,1248,1224,1300,121,10.3,0.116667,48,52,128
72,La Bosse,72400,118,111,100,10,10.75,0.533333,48.1667,100,176
72,Saint-Ouen-en-Champagne,72350,197,186,200,17,11.2,-0.183333,47.95,52,121
72,Saint-Georges-du-Rosay,72110,430,386,400,24,17.31,0.5,48.2,112,169
72,Laigné-en-Belin,72220,2332,1907,2200,183,12.72,0.233333,47.8833,47,95
72,Marolles-les-Braults,72260,2155,2120,2200,104,20.64,0.316667,48.25,59,127
72,Saint-Paterne,72610,1611,1562,1600,222,7.23,0.116667,48.4,130,148
72,Château-du-Loir,72500,4732,5148,4700,412,11.46,0.416667,47.7,44,131
72,Saint-Jean-du-Bois,72430,639,490,600,43,14.62,-0.033333,47.8667,34,73
72,Neuvillalais,72240,579,428,600,30,18.86,-0.000833333,48.15,76,172
72,Champfleur,72610,1421,1118,1400,108,13.14,0.133333,48.3833,114,197
72,Le Chevain,72610,623,680,600,109,5.7,0.133333,48.4333,130,156
72,Commerveil,72600,125,130,100,22,5.64,0.35,48.3167,79,143
72,Bernay-en-Champagne,72240,458,383,500,44,10.34,-0.066667,48.0667,80,177
72,Montreuil-le-Chétif,72130,311,287,300,21,14.64,-0.033333,48.25,89,229
72,Étival-lès-le-Mans,72700,2041,1957,2100,197,10.34,0.083333,47.95,43,101
72,Sceaux-sur-Huisne,72160,584,547,600,49,11.76,0.583333,48.1,69,120
72,Pezé-le-Robert,72140,365,334,400,22,16.35,-0.066667,48.2,93,277
72,Saint-Aignan,72110,247,196,200,16,15.13,0.35,48.2167,58,79
72,Saint-Rigomer-des-Bois,72610,419,471,400,23,17.53,0.166667,48.3833,134,260
72,Saint-Martin-des-Monts,72400,173,153,200,30,5.72,0.6,48.15,75,139
72,Mulsanne,72230,4402,5217,4500,288,15.25,0.25,47.9,44,82
72,Épineu-le-Chevreuil,72540,286,234,300,19,14.7,-0.116667,48.0333,72,161
72,Terrehault,72110,134,73,100,23,5.73,0.4,48.2,71,108
72,Ruillé-en-Champagne,72240,316,289,300,21,14.93,-0.083333,48.0667,73,162
72,Saint-Jean-des-Échelles,72320,255,233,300,23,10.64,0.716667,48.1333,104,200
72,Courgains,72260,597,516,600,40,14.66,0.283333,48.2833,70,159
72,Semur-en-Vallon,72390,455,440,500,30,15.13,0.65,48.0167,104,184
72,Thoiré-sous-Contensor,72610,104,89,100,17,5.99,0.2,48.3167,85,133
72,Pizieux,72600,88,93,100,19,4.51,0.333333,48.3167,88,168
72,Saint-Denis-des-Coudrais,72110,120,91,100,17,7,0.516667,48.15,97,165
72,Vivoin,72170,926,815,900,50,18.26,0.166667,48.2333,57,91
72,Beillé,72160,517,388,500,60,8.48,0.516667,48.0833,62,124
72,La Ferté-Bernard,72400,9235,9242,9300,617,14.96,0.666667,48.1833,79,146
72,Lavardin,72240,740,649,800,96,7.63,0.066667,48.0833,69,168
72,Cormes,72400,886,855,900,46,19,0.716667,48.1667,86,186
72,Conlie,72240,1869,1672,1800,108,17.16,-0.016667,48.1167,98,179
72,Brains-sur-Gée,72550,705,456,700,44,15.9,-0.033333,48.0167,57,128
72,Vibraye,72320,2620,2588,2600,60,43.62,0.733333,48.05,107,199
72,Fresnay-sur-Sarthe,72130,2173,2350,2200,1034,2.1,0.016667,48.2833,67,117
72,Degré,72550,740,657,700,75,9.83,0.066667,48.05,63,113
72,Savigné-l'Évêque,72460,4041,3721,4000,141,28.48,0.3,48.0833,53,126
72,Le Grand-Lucé,72150,2043,1936,2100,74,27.26,0.466667,47.8667,73,153
72,Conflans-sur-Anille,72120,569,606,600,18,30.8,0.75,47.95,97,178
72,Bazouges-sur-le-Loir,72200,1195,1086,1200,39,29.9,-0.166667,47.6833,22,99
72,Chemiré-le-Gaudin,72210,930,898,900,40,22.79,-0.016667,47.9333,32,108
72,Évaillé,72120,398,316,400,20,19.43,0.633333,47.9,106,167
72,Vion,72300,1423,1117,1400,71,20.04,-0.233333,47.8167,38,71
72,Saint-Georges-le-Gaultier,72590,539,537,600,23,23.36,-0.1,48.3,84,174
72,Saint-Pavace,72190,1855,1802,1900,359,5.16,0.187778,48.0384,42,91
72,Neuvy-en-Champagne,72240,378,338,400,25,14.79,-0.033333,48.0833,80,144
72,Tassillé,72540,139,93,100,21,6.46,-0.083333,48,70,104
72,Montfort-le-Gesnois,72450,3083,2883,3100,164,18.74,0.403611,48.0484,54,113
72,Thorigné-sur-Dué,72160,1594,1547,1600,83,18.99,0.533333,48.0333,64,146
72,La Chapelle-aux-Choux,72800,276,324,300,19,14.43,0.233333,47.6333,36,102
72,Bonnétable,72110,3994,4022,4100,99,40.08,0.433333,48.1833,77,167
72,Briosne-lès-Sables,72110,513,359,500,52,9.85,0.395556,48.1742,72,142
72,Cogners,72310,195,204,200,14,13.6,0.666667,47.8667,92,161
72,Assé-le-Riboul,72170,483,420,500,28,16.77,0.083333,48.2,57,138
72,Villaines-la-Gonais,72400,527,433,500,50,10.34,0.6,48.1333,72,136
72,Domfront-en-Champagne,72240,971,936,1000,46,20.97,0.016667,48.1,77,172
72,La Chapelle-Saint-Rémy,72160,894,750,900,46,19.2,0.45,48.1,64,151
72,Ségrie,72170,604,592,600,27,21.99,0.033333,48.2,68,197
72,Le Tronchet,72170,141,105,100,36,3.89,0.083333,48.1833,58,130
72,Mézières-sous-Lavardin,72240,659,414,600,43,15.31,0.033333,48.15,64,168
72,Neuvillette-en-Charnie,72140,304,211,300,20,14.54,-0.216667,48.1,113,235
72,Rouez,72140,781,715,800,23,33.65,-0.116667,48.15,92,171
72,Montaillé,72120,585,514,600,19,30.18,0.7,47.9333,102,182
72,Aillières-Beauvoir,72600,215,237,200,14,15.07,0.325278,48.405,142,337
72,La Fresnaye-sur-Chédouet,72670,945,845,900,30,31.41,0.25,48.45,135,296
72,Courcemont,72110,680,574,700,35,19.26,0.366667,48.1667,63,143
72,Chaufour-Notre-Dame,72550,1097,812,1100,98,11.19,0.066667,48.0333,68,131
72,Monhoudou,72260,209,192,200,27,7.52,0.333333,48.2833,79,138
72,La Chapelle-du-Bois,72400,888,799,900,53,16.53,0.6,48.2167,113,185
72,René,72260,377,354,400,30,12.52,0.216667,48.2833,68,126
72,Neuville-sur-Sarthe,72190,2386,2220,2300,104,22.94,0.2,48.0667,42,123
72,Le Grez,72140,389,370,400,52,7.45,-0.153056,48.1898,140,266
72,La Chapelle-Saint-Fray,72240,421,364,400,65,6.38,0.083333,48.1167,71,173
72,Dissé-sous-Ballon,72260,134,108,100,37,3.55,0.3,48.2333,57,84
72,Rahay,72120,195,218,200,10,18.94,0.833333,47.9667,85,163
72,Mézières-sur-Ponthouin,72290,673,576,700,37,17.88,0.298611,48.1931,55,131
72,Challes,72250,1214,1090,1200,46,25.83,0.416667,47.9333,74,147
72,Tennie,72240,1051,977,1000,31,33.13,-0.066667,48.1167,84,189
72,Maigné,72210,344,349,300,29,11.5,-0.05,47.95,39,96
72,Bouloire,72440,2042,1879,2000,76,26.77,0.55,47.9667,98,176
72,Nuillé-le-Jalais,72370,488,316,400,83,5.82,0.483333,48.0167,80,151
72,Ruaudin,72230,3325,2858,3300,241,13.78,0.266667,47.95,47,66
72,Bessé-sur-Braye,72310,2322,2600,2400,112,20.6,0.75,47.8333,64,154
72,Saint-Victeur,72130,418,290,400,59,7.06,0.033333,48.3167,89,167
72,La Bruère-sur-Loir,72500,266,256,300,23,11.47,0.35,47.65,40,88
72,Montabon,72500,785,713,800,104,7.48,0.383333,47.6833,40,103
72,Tresson,72440,479,471,500,16,29.22,0.566667,47.9,99,168
72,Spay,72700,2846,2300,2700,200,14.22,0.15,47.9167,37,58
72,Jupilles,72500,573,528,600,21,26.41,0.416667,47.7833,82,172
72,Dureil,72270,68,74,100,8,7.96,-0.15,47.85,27,57
72,Louvigny,72600,183,175,200,21,8.71,0.2,48.3333,92,177
72,Juigné-sur-Sarthe,72300,1184,1169,1200,57,20.66,-0.283333,47.8667,22,75
72,Saint-Georges-du-Bois,72700,1813,1762,1800,250,7.23,0.1,47.9667,48,102
72,Mées,72260,100,107,100,14,6.8,0.233333,48.3167,91,136
72,La Flèche,72200,15087,15242,15400,203,74.21,-0.083333,47.7,23,103
72,Saint-Longis,72600,524,450,500,46,11.22,0.35,48.35,102,188
72,Cérans-Foulletourte,72330,3242,2443,3200,99,32.52,0.066667,47.8333,37,113
72,Joué-l'Abbé,72380,1251,1008,1200,120,10.39,0.216667,48.1167,52,95
72,Saint-Mars-de-Locquenay,72440,538,432,500,24,21.78,0.483333,47.9333,102,167
72,Solesmes,72300,1372,1383,1400,118,11.53,-0.3,47.85,22,76
72,Aubigné-Racan,72800,2076,2099,2100,64,32.03,0.266667,47.6833,37,118
72,La Guierche,72380,1086,917,1100,137,7.88,0.2,48.1167,48,77
72,Saint-Jean-d'Assé,72380,1483,1039,1400,69,21.29,0.116667,48.15,51,135
72,Coudrecieux,72440,623,568,600,25,24.27,0.633333,47.9833,104,182
72,Saint-Georges-de-la-Couée,72150,173,194,200,14,11.68,0.583333,47.8333,77,151
72,La Chapelle-d'Aligné,72300,1543,1167,1500,46,33.04,-0.233333,47.7333,28,67
72,Le Bailleul,72200,1234,851,1200,44,27.46,-0.158333,47.7667,34,69
72,Crannes-en-Champagne,72540,354,283,400,29,11.97,-0.05,47.9833,52,117
72,Saint-Ulphace,72320,245,189,200,15,15.98,0.816667,48.1667,143,251
72,Soulitré,72370,688,560,700,62,10.99,0.45,48.0167,65,151
72,Thoigné,72260,164,129,200,22,7.31,0.25,48.2833,71,143
72,Précigné,72300,3141,2644,2900,54,57.85,-0.316667,47.7667,20,60
72,Le Lude,72800,4049,4204,4100,88,45.99,0.15,47.65,30,93
72,Arçonnay,72610,1852,1839,1900,235,7.85,0.083333,48.4,133,191
72,Souvigné-sur-Même,72400,178,167,200,28,6.28,0.633333,48.2167,82,170
72,Thoiré-sur-Dinan,72500,432,369,400,24,17.72,0.45,47.75,66,151
72,Villaines-sous-Lucé,72150,682,572,700,26,25.46,0.483333,47.8667,82,163
72,Saint-Pierre-des-Ormes,72600,226,226,200,22,10.12,0.416667,48.3,68,104
72,Fyé,72610,1031,859,1000,63,16.31,0.083333,48.3333,73,152
72,Amné,72540,505,332,500,31,15.95,-0.0591667,48.04,59,182
72,Saint-Mars-la-Brière,72470,2470,2360,2400,71,34.69,0.383333,48.0333,52,133
72,Lombron,72450,1961,1827,2000,81,24.11,0.433333,48.0833,59,134
72,Tuffé,72160,1633,1502,1600,66,24.66,0.516667,48.1167,68,150
72,Écommoy,72220,4695,4316,4600,164,28.5,0.266667,47.8333,62,168
72,Fillé,72210,1516,1083,1500,150,10.07,0.133333,47.9,35,73
72,Avessé,72350,376,306,400,20,18.72,-0.25,47.95,46,113
72,Beaumont-Pied-de-Bœuf,72500,495,475,500,20,24.68,0.4,47.7667,74,164
72,Neufchâtel-en-Saosnois,72600,978,765,1000,41,23.41,0.25,48.3667,121,306
72,Saint-Pierre-du-Lorouër,72150,375,338,400,22,16.55,0.516667,47.8,58,147
72,Coulombiers,72130,428,351,400,34,12.34,0.133333,48.3,70,116
72,Préval,72400,647,568,600,84,7.62,0.616667,48.2333,87,158
72,Villaines-la-Carelle,72600,171,167,200,11,14.7,0.3,48.3833,128,341
72,La Bazoge,72650,3630,2859,3600,158,22.87,0.15,48.1,49,148
72,Cherreau,72400,858,726,800,73,11.64,0.683333,48.2,85,189
72,Cherré,72400,1708,1284,1700,91,18.73,0.658333,48.1725,78,131
72,Sainte-Cérotte,72120,325,314,300,22,14.36,0.683333,47.9,104,167
72,Aulneaux,72670,106,110,100,12,8.17,0.333333,48.4333,143,190
72,Mareil-sur-Loir,72200,623,503,600,52,11.83,0.016667,47.7167,27,103
72,Gréez-sur-Roc,72320,384,397,400,15,25.38,0.8,48.1333,131,251
72,Bouër,72390,310,179,300,25,12,0.633333,48.0833,85,192
72,Arnage,72230,5118,5564,5100,475,10.76,0.183333,47.9333,38,56
72,Lamnay,72320,926,700,900,41,22.09,0.716667,48.1167,87,182
72,Mansigné,72510,1583,1357,1600,43,36.31,0.133333,47.75,35,104
72,Saint-Ouen-de-Mimbré,72130,948,753,900,89,10.63,0.05,48.3,73,117
72,Mayet,72360,3191,2917,3200,59,53.96,0.283333,47.7667,50,164
72,Courdemanche,72150,640,617,600,26,24.02,0.566667,47.8167,59,152
72,Chassillé,72540,264,262,200,36,7.27,-0.116667,48.0167,66,132
72,Pontvallain,72510,1654,1282,1500,47,34.88,0.2,47.75,42,111
73,Lanslebourg-Mont-Cenis,73480,621,642,600,6,93.61,6.86667,45.2833,1356,3609
73,Montailleur,73460,627,587,600,40,15.3,6.28333,45.6167,299,2153
73,Notre-Dame-du-Cruet,73130,188,135,200,98,1.9,6.31667,45.3667,499,1100
73,Aix-les-Bains,73100,27750,25721,27100,2198,12.62,5.91667,45.7,224,524
73,Albiez-le-Jeune,73300,121,57,100,9,12.45,6.35,45.2167,714,2428
73,Hermillon,73300,535,519,500,38,14.06,6.36667,45.3,486,2768
73,Villarodin-Bourget,73500,486,501,500,14,33.08,6.71667,45.2,1070,3418
73,Crest-Voland,73590,390,419,400,39,9.96,6.5,45.8,680,1691
73,La Rochette,73110,3488,3101,3400,748,4.66,6.10833,45.4583,322,807
73,Bellentre,73210,944,790,900,39,23.94,6.71667,45.5667,699,3011
73,Saint-Vital,73460,667,581,700,185,3.6,6.3,45.6333,304,602
73,Sainte-Marie-d'Alvey,73240,141,130,100,54,2.61,5.71667,45.5833,326,705
73,Cléry,73460,421,226,400,38,10.9,6.28333,45.6333,400,1851
73,Mognard,73410,418,300,400,101,4.1,5.95,45.7167,320,560
73,La Côte-d'Aime,73210,861,661,900,32,26.26,6.66667,45.5667,665,2960
73,Freney,73500,121,85,100,10,11.13,6.63333,45.2,939,2960
73,Meyrieux-Trouet,73170,281,276,300,25,11.05,5.78333,45.65,359,1480
73,Le Bois,73260,363,270,300,65,5.55,6.5,45.4833,458,1760
73,Mollettes,73800,737,547,700,134,5.47,6.06667,45.4667,255,529
73,Montgilbert,73220,126,74,100,13,9.53,6.28473,45.5498,318,1470
73,Allues,73550,1867,1884,1900,21,85.99,6.55,45.4333,680,3564
73,Villarlurin,73600,297,298,300,54,5.45,6.53333,45.4667,509,1564
73,Saint-Bon-Tarentaise,73120,1964,1876,1900,33,58.94,6.63333,45.4333,700,3054
73,Saint-Avre,73130,800,646,800,219,3.64,6.31667,45.35,443,1229
73,Le Pont-de-Beauvoisin,73330,2004,1572,2000,1095,1.83,5.66667,45.5333,232,303
73,La Thuile,73190,285,258,300,15,18.26,6.05,45.5333,656,1640
73,Saint-Pierre-de-Soucy,73800,379,324,400,41,9.09,6.1,45.5,256,811
73,Avanchers-Valmorel,73260,752,716,800,34,21.93,6.45612,45.4775,680,2600
73,Grésy-sur-Isère,73460,1261,1044,1300,139,9.02,6.25,45.6,292,2071
73,Déserts,73230,846,662,800,25,33.59,6.01667,45.6167,636,1845
73,La Chapelle-du-Mont-du-Chat,73370,255,133,300,36,7.08,5.85417,45.7053,222,1003
73,Betton-Bettonet,73390,297,203,300,87,3.41,6.18333,45.5333,287,571
73,Lépin-le-Lac,73610,433,288,400,84,5.11,5.78333,45.5333,373,1363
73,Montgellafrey,73130,67,77,100,3,19.36,6.31667,45.3833,821,2610
73,Mâcot-la-Plagne,73210,1782,1591,1800,47,37.86,6.67195,45.5537,653,2708
73,Montricher-Albanne,73870,661,596,700,23,27.99,6.40223,45.2464,600,2926
73,Hautecour,73600,312,272,300,26,11.65,6.55,45.5,599,2282
73,Puygros,73190,362,315,400,35,10.34,6.03333,45.5667,393,1680
73,Bonvillard,73460,341,247,300,19,17.1,6.30528,45.5867,380,2480
73,Trévignin,73100,751,624,700,108,6.89,5.95,45.7,433,1563
73,Frontenex,73460,1676,1578,1700,980,1.71,6.3089,45.6367,308,467
73,Loisieux,73170,185,131,200,19,9.33,5.73333,45.65,360,860
73,Voglans,73420,1681,1446,1700,363,4.62,5.9,45.6333,231,392
73,Nances,73470,434,330,400,43,9.9,5.8,45.5833,373,1243
73,Le Châtel,73300,201,134,200,13,15.31,6.36667,45.3,560,2730
73,Montagny,73350,656,578,600,49,13.26,6.08333,45.7167,657,2444
73,Bourgneuf,73390,660,400,600,101,6.48,6.21667,45.55,286,656
73,Épierre,73220,730,579,700,37,19.36,6.3,45.4667,348,2746
73,Randens,73220,886,663,800,85,10.36,6.31667,45.55,306,2162
73,Saint-Jean-de-Couz,73160,251,215,200,32,7.71,5.81667,45.4667,584,1617
73,Pralognan-la-Vanoise,73710,754,757,700,8,88.57,6.71667,45.3833,1208,3786
73,La Chambre,73130,1162,1109,1200,363,3.2,6.3,45.3667,419,760
73,Saint-Martin-de-Belleville,73440,2543,2536,2700,15,161.79,6.5,45.3833,640,3564
73,Curienne,73190,651,616,600,76,8.55,6,45.5667,360,1290
73,Termignon,73500,418,426,400,2,149.03,6.81667,45.2833,1277,3855
73,Saint-Colomban-des-Villards,73130,188,195,200,2,81.12,6.23333,45.3,955,2908
73,Saint-Pierre-de-Belleville,73220,174,117,200,23,7.46,6.26667,45.4667,348,2335
73,Saint-Pierre-de-Genebroz,73360,342,260,300,55,6.14,5.75,45.45,380,1313
73,Avrieux,73500,422,341,400,11,37.85,6.71667,45.2167,1094,3506
73,Sainte-Hélène-du-Lac,73800,697,597,700,98,7.09,6.06667,45.4833,252,370
73,Doucy-en-Bauges,73630,98,72,100,7,12.65,6.16862,45.6864,797,2176
73,La Bridoire,73520,1187,1097,1200,192,6.18,5.75,45.5167,250,527
73,Tournon,73460,560,391,600,115,4.86,6.3,45.6333,308,484
73,Vimines,73160,1769,1497,1700,124,14.23,5.86667,45.55,320,1378
73,La Motte-en-Bauges,73340,434,310,400,43,9.96,6.12945,45.702,598,1474
73,Le Noyer,73340,182,141,200,14,12.3,6.06667,45.6833,698,1845
73,Orelle,73140,365,354,400,5,69.25,6.53333,45.2167,819,3400
73,Flumet,73590,848,766,900,49,17.15,6.5,45.8167,854,1930
73,Aillon-le-Vieux,73340,175,169,200,8,21.63,6.1,45.65,673,2040
